model,task,example_id,baseline_strategy,comparison_strategy,baseline_run_dir,comparison_run_dir,baseline_score_int,comparison_score_int,baseline_output,comparison_output,transition_label,gold,pred,run_dir
claude,arc,92,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,D,D,correct_to_correct,D,D,run_20260315_043659
claude,arc,93,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,A,A,correct_to_correct,A,A,run_20260315_043659
claude,arc,94,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,B,B,correct_to_correct,B,B,run_20260315_043659
claude,arc,95,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,C,C,correct_to_correct,C,C,run_20260315_043659
claude,arc,96,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,C,C,correct_to_correct,C,C,run_20260315_043659
claude,arc,97,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,**B**,B,correct_to_correct,B,B,run_20260315_043659
claude,arc,98,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,**B**,B,correct_to_correct,B,B,run_20260315_043659
claude,arc,99,self_refine_draft,self_refine_final,run_20260315_043659,run_20260315_043659,1,1,B,B,correct_to_correct,B,B,run_20260315_043659
claude,arc,0,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,1,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,10,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,100,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,101,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,102,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,103,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,104,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,105,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,106,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,107,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,108,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,109,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,11,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,110,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,111,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,112,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,113,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,114,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,115,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,116,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,117,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,118,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,119,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,12,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,120,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,121,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,122,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,123,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,124,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,125,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,126,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,127,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,128,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,0,0,**4**,D,incorrect_to_incorrect,4,D,run_20260328_100103
claude,arc,129,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,13,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,130,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,131,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,132,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,133,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,134,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,135,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,0,0,**2**,B,incorrect_to_incorrect,2,B,run_20260328_100103
claude,arc,136,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,137,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,138,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,139,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,14,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,140,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,141,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,142,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,143,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,144,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,145,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,146,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,147,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,148,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,149,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,15,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,150,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,151,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,152,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,0,D,C,correct_to_incorrect,D,C,run_20260328_100103
claude,arc,153,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,154,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,155,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,156,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,157,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,158,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,159,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,16,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,160,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,161,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,162,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,163,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,164,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,165,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,166,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,167,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,**B**,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,168,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,169,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,17,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,170,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,"I need to find the balanced equation for the combustion of ethane (C₂H₆).

Combustion: C₂H₆ + O₂ → CO₂ + H₂O

Let me check each option by counting atoms:

**Option D: 2C₂H₆ + 7O₂ → 4CO₂ + 6H₂O**
- Left: C = 4, H = 12, O = 14
- Right: C = 4, H = 12, O = 8+6 = 14 ✓

D",D,correct_to_correct,D,D,run_20260328_100103
claude,arc,171,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,172,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,173,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,174,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,175,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,176,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,177,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,178,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,179,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,18,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,180,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,181,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,182,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,0,0,A,A,incorrect_to_incorrect,C,A,run_20260328_100103
claude,arc,183,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,184,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,185,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,186,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,187,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,188,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,189,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,0,0,A,A,incorrect_to_incorrect,C,A,run_20260328_100103
claude,arc,19,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
claude,arc,190,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,0,0,D,D,incorrect_to_incorrect,C,D,run_20260328_100103
claude,arc,191,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,192,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,193,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,D,D,correct_to_correct,D,D,run_20260328_100103
claude,arc,194,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,195,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,A,A,correct_to_correct,A,A,run_20260328_100103
claude,arc,196,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,B,B,correct_to_correct,B,B,run_20260328_100103
claude,arc,197,self_refine_draft,self_refine_final,run_20260328_100103,run_20260328_100103,1,1,C,C,correct_to_correct,C,C,run_20260328_100103
